id,target_name_ar,sentence,subject,relation,object,evidence,split
292,غدير محمد محمود غلوم رضا أسيري,الموسوعه الحره غدير اسيري معلومات شخصيه اسم الولاده غدير محمد محمود اسيري الميلاد 17 نوفمبر 1977 (العمر 48 سنه) الكويت الجنسيه الكويت الديانه مسلم الاولاد جبريل معرفي الحياه العمليه التعلم دكتوراه في مجال السياسه الاجتماعيه المدرسه الام المهنه وزير الشوون الاجتماعيه والعمل سابقا الحزب ليبراليه مستقله تعديل مصدري,,,,,
293,غدير محمد محمود غلوم رضا أسيري,الرييسيه / الاشخاص / غدير محمد محمود غلوم رضا اسيري غدير محمد محمود غلوم رضا اسيري الطايفه شيعي العايله اسيري المشاركات في الحكومه الحكومه الوزاره الحكومه 36 وزاره الشوون الاجتماعيه وزيره الشوون الاجتماعيه المشاركات في الانتخابات ومجالس الامه الانتخابات الدايره الترتيب عدد الاصوات النتيجه مجلس الامه 2022 الدايره الاولا,,,,,
294,غدير محمد محمود غلوم رضا أسيري,ليبراليه تحمل حقيبه الشوون الاجتماعيه بالحكومه الكويتيه الجديده غدير محمد اسيري,,,,,
295,غدير محمد محمود غلوم رضا أسيري,مباشر: عينت الكويت غدير محمد محمود غلوم رضا اسيري,,,,,
296,راشد سلمان محمد الهبيدة,الموسوعه الحره معلومات شخصيه اسم الولاده راشد سلمان محمد الهبيده العازمي الميلاد 1948 (العمر 78 سنه) الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب قبلي مستقل تعديل مصدري تعديل راشد سلمان محمد الهبيده العازمي من مواليد 1948م عضو مجلس امه سابق ترشح 10 مرات 1 حاز علي 4 مرات منها في اعوام المجلس الوطني سنه 1990م 2,,,,,
297,نورية صبيح براك الصبيح,وزير التربيه ووزير التعليم العالي نوريه صبيح براك الصبيح حاصله علا شهاده الليسانس بالاداب والتربيه عام 1975,,,,,
298,عبدالعزيز عبدالوهاب العدساني,1981م عبدالعزيز عبدالوهاب العدساني نايب 1992م و 1996 م عبدالعزيز يوسف العدساني رييس المجلس البلدي و امين عام منظمه المدن العربيه و رييس ديوان المحاسبه رييس نادي كاظمه سليمان العدساني السفير عبدالوهاب يوسف العدساني احمد محمد العدساني وزير الكهرباء والماء منذ عام 1991-1996 ووزير الاشغال العامه منذ عام 1992-1996 ورييس المجلس البلدي الشاعر عبدالرزاق محمد العدساني,,,,,
299,صبيح عبدالعزيز عبدالمحسن المخيزيم,12:33 م مشاركه صدر اليوم الاثنين مرسوم اميري بتعيين وزير الكهرباء والماء والطاقه المتجدده الدكتور صبيح عبدالعزيز عبدالمحسن المخيزيم اضافه الا عمله وزيرا للماليه ووزير دوله للشوون الاقتصاديه والاستثمار بالوكاله,,,,,
300,صبيح عبدالعزيز عبدالمحسن المخيزيم,3 (كونا) -- صدر مرسوم اميري بتعيين الدكتور صبيح عبدالعزيز عبدالمحسن المخيزيم وزيرا للكهرباء والماء والطاقه المتجدده,,,,,
301,صبيح عبدالعزيز عبدالمحسن المخيزيم,محليات Suleiman الاثنين 24 مارس 2025 صبيح عبدالعزيز عبدالمحسن المخيزيم وزيرا للكهرباء والماء والطاقه المتجدده صدر مرسوم اميري بتعيين صبيح عبدالعزيز عبدالمحسن المخيزيم وزيرا للكهرباء والماء والطاقه المتجدده,,,,,
302,صبيح عبدالعزيز عبدالمحسن المخيزيم,صبيح عبدالعزيز عبدالمحسن المخيزيم وزيرا للكهرباء والماء والطاقه المتجدده,,,,,
303,صبيح عبدالعزيز عبدالمحسن المخيزيم,وكان صدر مرسوم اميري بتعيين صبيح عبدالعزيز عبدالمحسن المخيزيم وزيرا للكهرباء والماء والطاقه المتجدده فيما يلي نصه: بعد الاطلاع علا الدستور,,,,,
304,صبيح عبدالعزيز عبدالمحسن المخيزيم,"وزير الكهرباء والماء والطاقه المتجدده الدكتور صبيح عبدالعزيز عبدالمحسن المخيزيم الكويت مميز نشر : الاثنين 24-3-2025م الاثنين 24-3-2025م س س صدر مرسوم اميري بتعيين صبيح عبدالعزيز عبدالمحسن المخيزيم وزيرا للكهرباء والماء والطاقه المتجدده فيما يلي نصه: ""مرسوم رقم 53 لسنه 2025 بتعيين وزير الكهرباء والماء والطاقه المتجدده بعد الاطلاع علا الدستور",,,,,
305,حسين قويعان محمد الشريف المطيري,الموسوعه الحره حسين قويعان المطيري معلومات شخصيه اسم الولاده حسين قويعان محمد الشريف المطيري الميلاد 10 اغسطس 1968 (العمر 57 سنه) الكويت الجنسيه كويتي الديانه مسلم مناصب الحياه العمليه المدرسه الام جامعه الكويت المهنه سياسي,,,,,
306,حسين قويعان محمد الشريف المطيري,النايب حسين قويعان محمد الشريف المطيري النايب حسين قويعان محمد الشريف المطيري المصور : ارشيف,,,,,
307,سعود ارشيد القفيدي كعمي الرشيدي,الموسوعه الحره سعود ارشيد الرشيدي معلومات شخصيه اسم الولاده سعود ارشيد القفيدي كعمي الرشيدي الميلاد 1953 (العمر 73 سنه) الجنسيه الديانه مسلم الحياه العمليه المدرسه الام شهاده الثانويه العامه المهنه سياسي الحزب قبلي,,,,,
308,ضاري عبدالله العثمان,الموسوعه الحره ضاري العثمان وزير العدل والشوون القانونيه في المنصب الامير جابر الاحمد الصباح رييس الوزراء سعد العبد الله السالم الصباح سلمان الدعيج الصباح غازي عبيد السمار نايب ثاني لرييس مجلس الوزرارء ووزير الدوله لشوون مجلس الوزراء في المنصب 1993 رييس الوزراء سعد العبد الله السالم الصباح عبدالرحمن العوضي عبدالعزيز الدخيل معلومات شخصيه اسم الولاده ضاري عبدالله العثمان الراشد الميلاد (العمر 81 سنه) مدينه الكويت الجنسيه الحياه العمليه المدرسه الام ليسانس حقوق,,,,,
309,ضاري عبدالله العثمان,والذي جاء في نصه: ينقل المستشار ضاري عبدالله العثمان المستشار بديوان سمو ولي العهد الا الديوان الاميري,,,,,
310,مبارك عبدالله علي صنيدح العجمي,الموسوعه الحره مبارك عبد الله صنيدح معلومات شخصيه اسم الولاده مبارك عبدالله علي صنيدح العجمي الميلاد 1955 (العمر 71 سنه) الجنسيه الديانه مسلم الحياه العمليه المدرسه الام جامعه الكويت المهنه سياسي,,,,,
311,مبارك عبدالله علي صنيدح العجمي,"رييس عام لجان الانتخابات العامه لقبيله العجمان من سنه 1982 ولغايه 1996 مواقفه في مجلس الامه مجلس الامه الكويتي 1999 1 الموضوع الموقف الكتل اللجان طرح الثقه بضيف الله شرار ( 2003 ضد طرح الثقه طرح الثقه بالوزير الابراهيم ( 2002 مع طرح الثقه تجنيس البدون ( 2000 موافق طلب طرح الثقه بالوزير محمد الجارالله ( 2005 ضد طرح الثقه طرح الثقه بالوزير انور النوري ( 2004 معارض لطرح الثقه مراجع ^ ""مبارك عبدالله علي صنيدح العجمي""",,,,,
312,ضيف الله فضيل ضيف الله ابو رميه,النايب ضيف الله فضيل ضيف الله ابو رميه النايب ضيف الله فضيل ضيف الله ابو رميه المصور : ارشيف,,,,,
313,مي جاسم محمد البغلي,4 يناير 2024 الامير نواف الاحمد الجابر الصباح رييس الوزراء احمد النواف الاحمد الصباح معلومات شخصيه اسم الولاده مي جاسم محمد البغلي مكان الميلاد مواطنه الديانه الاسلام الاب جاسم محمد البغلي الحياه العمليه المهنه سياسيه اللغه الام اللغه العربيه تعديل مصدري,,,,,
314,مي جاسم محمد البغلي,الرييسيه / الاشخاص / مي جاسم محمد البغلي مي جاسم محمد البغلي المشاركات في الحكومه الحكومه الوزاره الحكومه 42 وزاره الشوون الاجتماعيه وزيره الشوون الاجتماعيه الحكومه 41 وزاره الشوون الاجتماعيه وزيره الشوون الاجتماعيه,,,,,
315,مي جاسم محمد البغلي,المنصب فراس سعود المالك الصباح الحكومه 43: 2023 يونيو شوون الاسره والطفوله مي جاسم محمد البغلي الحكومه 42: 2023 ابريل الحكومه 41: 2022 اكتوبر من 16-10-2022 الا نهايه الحكومه شوون المراه و الطفوله وزير دوله لشوون المراه و الطفوله هدا عبدالمحسن الشايجي الحكومه 41: 2022 اكتوبر من تشكيل الحكومه الا 16-10-2022 وزير دوله لشوون المراه و الطفوله Comments & Questions Michael Herb,,,,,
316,مشعان مجبل عواد بطي العازمي,نايب سابق في مجلس الامه الكويتي نبذه شخصيه ترشح العضو السابق مشعان مجبل عواد بطي العازمي في عام 1999 في الدايره الانتخابيه الخامسه والعشرين (ام الهيمان) في انتخابات مجلس الامه وحقق المركز الاول بعدد 463 صوت وفاز,,,,,
317,محمد سالم اجويهل محمد الجويهل,الموسوعه الحره محمد الجويهل نايب سابق في مجلس الامه الكويتي معلومات شخصيه اسم الولاده محمد سالم جويهل محمد الجويهل تاريخ الميلاد 21 يونيو 1969 (العمر 56 سنه) الجنسيه الكويت الحياه العمليه التعلم المعهد العالي للموسيقا المهنه ناشط سياسي تعديل مصدري,,,,,
318,محمد علي,طالع محمد علي (توضيح) والي مصر طاشوز بالتركيه العثمانيه محمد علی پاشا رسم لمحمد علي باشا من سنه,,,,,
319,محمد علي,اياله الروملي الوفاه 2 اغسطس 1849 (80 سنه) قصر راس التين اياله مصر مكان الدفن مسجد محمد علي مواطنه العرق الباني الديانه الاسلام الزوجه امينه هانم عين الحياه خانم الاولاد اسماعيل كامل باشا الاب ابراهيم اغا الام زينب اقرباء الخديوي اسماعيل (حفيد) (حفيد) عايله سلاله الحياه العمليه المهنه قايد عسكري وسياسي ورجل دوله,,,,,
320,محمد علي,ووالي مصر [لغات اخرا] اللغه الام العثمانيه اللغات والعثمانيه والكرديه مجال العمل السياسه وشوون عسكريه الجوايز وسام الصليب الاعظم من رتبه فرانز جوزيف [لغات اخرا] التوقيع ختم محمد علي تعديل مصدري تعديل محمد علي باشا المسعود بن ابراهيم اغا القوللي بالتركيه العثمانيه قوللا محمد علا پاشا وبالتركيه الحديثه Kavalalı Mehmet Ali Paşa وبالالبانيه Mehmet Ali Pasha ),,,,,
321,محمد علي,انفذ محمد علي في اوايل عام 1806م جيشا لمحاربه المماليك في الصعيد بقياده حسن باشا قايد الفرقه الالبانيه,,,,,
322,محمد علي,وانهزمت قوات محمد علي مما ادا الا انسحابها الا جنوب الجيزه,,,,,
323,محمد علي,يذكرون فيها محاسن محمد علي وما كان له من يد في دحر المماليك,,,,,
324,محمد علي,استطاع جيش محمد علي ان يهزم المماليك في اسيوط,,,,,
325,محمد علي,تلقا محمد علي امرا سلطانيا من السلطان العثماني مصطفا الرابع,,,,,
326,محمد علي,فصبت هذه الحادثه في مصلحه محمد علي باشا الذي تمكن من التغلب علا جيش وهابي في بسل,,,,,
327,محمد علي,اضطر محمد علي باشا ان يغادر ويعود الا مصر للقضاء علا حركه تمرد استهدفت حكمه,,,,,
328,محمد علي,طلب السلطان من محمد علي باشا ان يرسل قواته الا اليونان لاخضاع الثوار,,,,,
329,محمد علي,قبل محمد علي باشا القيام بهذا الدور بفعل ان الخطر موجه ضد دوله المسلمين العامه,,,,,
330,محمد علي,لذا فضل محمد علي عزل مصر عن المشكله اليونانيه,,,,,
331,محمد علي,سلطان الدوله العثمانيه منذ سنه 1808 حتا سنه انج 25 وعد محمد علي باشا بتوليته علا لقاء خدماته الجليله للسلطنه,,,,,
332,محمد علي,كان محمد علي يطمح من كل تلك المساعدات والخدمات التي قدمها للدوله العثمانيه ان يمنحه السلطان ولايه من الولايات الكبرا,,,,,
333,محمد علي,ولكن السلطان اكتفا بان اقطع محمد علي جزيره تقديرا لخدماته وتعويضا عن بعض ما فقده في الحرب اليونانيه,,,,,
334,محمد علي,42 وبسبب موقعها علا طريق الحج الا البيت الحرام والراجح ان محمد علي باشا كان يطمح الا ضم منذ عام 1810,,,,,
335,محمد علي,فوعد السلطان محمد علي بان يوليه عليها نظرا لان الحرب في شبه الجزيره كان تورق مضجعه وكان يتطلع الا القضاء علا الوهابيين بسرعه خوفا من ان تودي دعوتهم الا التفرقه بين المسلمين,,,,,
336,محمد علي,انج 26 وربط معظم المورخين بين طلب محمد علي باشا من السلطان عام,,,,,
337,محمد علي,واصدر في الوقت نفسه فرمانا اعلن فيه خيانه محمد علي باشا وابنه ابراهيم للسلطه الشرعيه,,,,,
338,محمد علي,عنديذ نشط ممثلو بريطانيا وفرنسا في التوسط بين السلطان ومحمد علي,,,,,
339,محمد علي,63 واستخدمت علاقاتها الوديه مع مصر لاقناع محمد علي باشا بتسويه خلافه مع السلطان,,,,,
340,محمد علي,وان يكتفي من فتوحه بسناجق صيدا وطرابلس والقدس ونابلس 64 رفض محمد علي باشا وجهه النظر الفرنسيه,,,,,
341,محمد علي,64 المناطق الخاضعه لسلطان محمد علي بعد انتهاء حملته علا بلاد الشام,,,,,
342,محمد علي,واقر لمحمد علي باشا بولايه وكريت وكامل سوريا الطبيعيه (بما يشمل وفلسطين واضنه ),,,,,
343,محمد علي,اذ ان محمد علي باشا لم يوافق علا عقدها الا خشيه من تهديد الدول الاوروبيه بحرمانه من فتوحه,,,,,
344,محمد علي,71 وكاد السلطان عبد المجيد يقبل شروط محمد علي لو لم تصله مذكره مشتركه من وروسيا,,,,,
345,محمد علي,انج 28 كان محمد علي باشا من جهته مصمما علا التمسك بالبلاد التي فتحها واقرته عليها اتفاقيه كوتاهيه,,,,,
346,محمد علي,واوعزت الا سفيرها في باشعال نار الثوره ضد محمد علي في المدن والقرا الشاميه,,,,,
347,محمد علي,75 استقبل محمد علي باشا نبا عزله بهدوء,,,,,
348,محمد علي,لكن الدوله العثمانيه رفضت هذا الشرط بايعاز من 76 ساندت فرنسا محمد علي باشا في موقفه,,,,,
349,محمد علي,عنديذ تدخلت كل من النمسا في هذه القضيه واجبرتا بريطانيا وروسيا علا تبني وجهه نظر محمد علي باشا وفرنسا,,,,,
350,محمد علي,وفعلا اصدر السلطان فرمانا بجعل ولايه مصر وراثيه لمحمد علي باشا,,,,,
351,محمد علي,فقد اسس محمد علي مجلسا حكوميا عرف باسم «الديوان العالي» مقره القلعه يتراسه نايب الوالي محمد علي,,,,,
352,محمد علي,التقسيم الاداري قسم محمد علي مصر الا سبع مديريات اربعه في الوجه البحري وهي الاولا ضمت البحيره والقليوبيه والجيزه والثانيه المنوفيه والغربيه والثالثه الدقهليه والرابعه الشرقيه,,,,,
353,محمد علي,وخشيت من اتساع نفوذ محمد علي باشا حتا المضايق والبحر الاسود,,,,,
354,محمد علي,وكان موقفهم هذا اقرب الا مصالح محمد علي باشا منه الا مصالح السلطان,,,,,
355,محمد علي,1953 شجره العايله الولاه والملوك محمد علي محمد سعيد الخديوي توفيق حسين كامل (*) فواد الاول (**) فواد الثاني الملكات جاويدان هانم ملك حسن طوران نازلي صبري صافيناز ذو الفقار ناريمان ملكه مصر القرينه,,,,,
356,محمد علي,وفاه محمد علي باشا بمصر التعريف بالموقع علماء اشادوا بالموقع لجنه الاشراف العلمي منهجيه عمل الموسوعات مداد المشرف English المتجر تطبيقات الجوال موسوعه التفسير الموسوعه الحديثيه الموسوعه العقديه موسوعه الاديان موسوعه الفرق الموسوعه الفقهيه موسوعه اصول الفقه موسوعه القواعد الفقهيه موسوعه الاخلاق والسلوك موسوعه الاداب الشرعيه موسوعه اللغه العربيه احاديث منتشره لا تصح مقالات وبحوث نفايس الموسوعات قراءه في كتاب,,,,,
357,محمد علي,العام الهجري : 1265 الشهر القمري : رجب العام الميلادي : 1849 تفاصيل الحدث: هو محمد علي باشا المسعود بن ابراهيم اغا القوللي الملقب بعزيز مصر,,,,,
358,محمد ناصر السنعوسي,21:04 وزير الاعلام الاسبق محمد ناصر السنعوسي بعد مسيره اعلاميه وثقافيه وفكريه زاخره,,,,,
359,محمد ناصر السنعوسي,A+ Aالاعلام وزاره الاعلام تنعا الوزير الاسبق الاعلامي الكبير محمد السنعوسي 15/11/2022 LOC12:36 09:36 GMT وزير الاعلام الاسبق الاعلامي الكبير محمد ناصر السنعوسي الكويت,,,,,
360,محمد ناصر السنعوسي,11 (كونا) -- نعت وزاره الاعلام ببالغ الحزن والاسا وزير الاعلام الاسبق الاعلامي الكبير محمد ناصر السنعوسي الذي وافته المنيه بعد معاناه مع المرض,,,,,
361,محمد ناصر السنعوسي,وداعا 16 نوفمبر 2022 المصدر : الانباء عدد التعليقات 11 A+ Aصاحب السمو الامير الشيخ نواف الاحمد مصافحا الراحل محمد ناصر السنعوسي الامير الراحل الشيخ صباح الاحمد مصافحا الراحل محمد ناصر السنعوسي رييس التحرير يوسف خالد المرزوق ونايب رييس التحرير عدنان الراشد اثناء استقبال وزير الاعلام الاسبق الراحل محمد السنعوسي خلال زيارته ل«الانباء» في الاحتفال ب «شعله الانباء للدراما» في ٢٠ مارس ٢٠٢٢ الاعلامي الكبير الراحل محمد السنعوسي اثناء مشاركته في احتفال «الانباء» بذكرا تاسيسها ال43 مفرح الشمري,,,,,
362,محمد ناصر السنعوسي,«الاعلام»: الراحل علامه مميزه في سماء الاعلام الكويتي نعت وزاره الاعلام ببالغ الحزن والاسا وزير الاعلام الاسبق الاعلامي الكبير محمد ناصر السنعوسي الذي وافته المنيه بعد معاناه مع المرض,,,,,
363,فهيد العجمي,فهيد العجمي: تحقق العدل والمساواه للجميع زياده نسبه البناء في مناطق السكن الخاص 26 ديسمبر 2007 12:00 ص |كتب مشعل السلامه|اكد عضو المجلس البلدي فهيد العجمي «ان زياده نسبه البناء في مناطق السكن الخاص والبالغه 120 مترا والتي اعتمدها وزير الاشغال العامه وزير الدوله للشوون البلديه المهندس موسا الصراف ستساهم في حل الكثير من المشكلات التي يعاني منها المواطنون من ضيق المساحات,,,,,
364,عواد برد جاعد منيف العنزي,الموسوعه الحره عواد برد العنزي معلومات شخصيه اسم الولاده عواد برد جاعد منيف العنزي الميلاد 1966 (العمر 60 سنه) الجنسيه الحياه العمليه المدرسه الام الدكتوراه بالشريعه المهنه سياسي الحزب السلف تعديل مصدري,,,,,
365,جاسم أحمد سليمان الاستاذ,الموسوعه الحره جاسم احمد بن سلمان الاستاذ معلومات شخصيه اسم الولاده جاسم احمد سلمان الاستاذ مكان الميلاد تاريخ الوفاه 19 يوليو 2025 الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل تعديل مصدري,,,,,
366,خالد عايد جاسم مقضي العنزي,الموسوعه الحره خالد عايد العنزي معلومات شخصيه اسم الولاده الميلاد 17 اكتوبر 1968 (العمر 57 سنه) الجنسيه الديانه مسلم الحياه العمليه المدرسه الام جامعه الكويت المهنه سياسي الحزب قبلي,,,,,
367,خالد عايد جاسم مقضي العنزي,نايب سابق في مجلس الامه الكويتي 1 سيرته خالد عايد العنزي تخرج من جامعه الكويت كليه الحقوق,,,,,
368,خالد عايد جاسم مقضي العنزي,"اطلع عليه بتاريخ 2022-10-02 ""اداء النايب الدكتور خالد عايد العنزي"" مركز اتجاهات للدراسات والبحوث",,,,,
369,مصطفى جاسم الشمالي,وزير النفط مصطفي جاسم الشمالي مصطفي جاسم الشمالي نبذه صطفا جاسم الشمالي [مواليد 1943),,,,,
370,مصطفى جاسم الشمالي,"معالي وزير الماليه مصطفا جاسم الشمالي معالي وزير الماليه مصطفا جاسم الشمالي المصور : الديوان الاميري 28 اكتوبر, 2007 اغلاق",,,,,
371,مصطفى جاسم الشمالي,الرييسيه / الاشخاص / مصطفا جاسم الشمالي مصطفا جاسم الشمالي الطايفه شيعي العايله الشمالي المشاركات في الحكومه الحكومه الوزاره الحكومه 33 (1) وزاره النفط وزير النفط الحكومه 32 وزاره النفط وزير النفط بالوكاله الحكومه 30 الحكومه 29 وزاره الصحه وزير الصحه الحكومه 28 الحكومه 27 الحكومه 26 الحكومه 25 الحكومه 24 الثانيه,,,,,
372,مصطفى جاسم الشمالي,استكشافات واعده للكويت في مجال النفط والغاز 21/12/2013 LOC12:01 09:01 GMT نايب رييس مجلس الوزراء ووزير النفط الكويتي مصطفا جاسم الشمالي اثناء مشاركته في الاجتماع ال91 لمجلس وزراء منظمه الاقطار العربيه المصدره للنفط (اوابك) من نواف الدقباسي الدوحه,,,,,
373,مصطفى جاسم الشمالي,12 (كونا) -- اكد نايب رييس مجلس الوزراء ووزير النفط الكويتي مصطفا جاسم الشمالي هنا اليوم وجود استكشافات واعده للكويت ستزيد من انتاجها اليومي وحجم احتياطياتها في مجالي النفط والغاز وفقا لاستراتيجيه موسسه البترول الكويتيه 2030,,,,,
374,مصطفى جاسم الشمالي,(النهايه) ن ن د / خ ن ش كونا211201 جمت ديس 13 المشاركين في الاجتماع ال91 لمجلس وزراء منظمه الاقطار العربيه المصدره للنفط (اوابك) نايب رييس مجلس الوزراء ووزير النفط الكويتي مصطفا جاسم الشمالي اثناء مشاركته في الاجتماع ال91 لمجلس وزراء منظمه الاقطار العربيه المصدره للنفط (اوابك) موجز الاخبار الكويت,,,,,
375,فاطمه  الكندري,وزير التربيه يحيل الوكيله فاطمه الكندري للتقاعد رسميا,,,,,
376,فاطمه  الكندري,الكندري: بكالوريوس التمريض المدرسي بات ضروريا في الكويت 26 اغسطس 2009 12:00 ص قالت عميد كليه التمريض الدكتوره فاطمه الكندري ان «الكليه علا اتم الاستعداد لطرح برنامج التمريض المدرسي علا مستوا البكالوريوس او الدبلوم المشترك لمواكبه احتياجات المجتمع لهذا التخصص المميز الذي بات ضروريا لرعايه فلذات اكبادنا علا مستوا الطفوله لبنيه المجتمع»,,,,,
377,صلاح عبدالرضا عبدالله خورشيد,الدايره الثالثه عشره 1- صلاح عبدالرضا عبدالله خورشيد من مواليد الكويت 1963 ويحمل دبلوم تخصص بنوك وحاز علا عضويه مجلس الامه عامي 1996 و 1999 و2003 وعضويه مجلس اداره بنك الخليج ومجلس اداره الشركه الكويتيه للمقاصه وتراس مجلس اداره جمعيه الرميثيه التعاونيه وعين وزيرا لوزاره التجاره والصناعه عام 2001,,,,,
378,فالح حمود الصويلح العازمي,الموسوعه الحره معلومات شخصيه اسم الولاده فالح حمود الصويلح العازمي الميلاد 1930 الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل,,,,,
379,محمد حمود زامل الفجي,الموسوعه الحره محمد حمود الفجي معلومات شخصيه اسم الولاده محمد حمود زامل الفجي الرشيدي الميلاد 1940 مدينه الكويت تاريخ الوفاه 2 يونيو 2025 (85 سنه) الجنسيه الكويت الديانه مسلم الحياه العمليه المهنه سياسي رجل اعمال الحزب مستقل قبلي تعديل مصدري تعديل محمد حمود زامل الفجي (1940,,,,,
380,محمد حمود زامل الفجي,محمد الفجي في ذمه الله 3 يونيو 2025 01:20 م توفي اليوم النايب السابق محمد حمود زامل الفجي عن عمر يناهز 84 عاما,,,,,
381,محمد حمود زامل الفجي,انتقل الا رحمه الله تعالا النايب السابق محمد حمود زامل الفجي,,,,,
382,سليمان يوسف صالح الذويخ,1971 معلومات شخصيه اسم الولاده سليمان يوسف صالح الذويخ تاريخ الميلاد سنه 1935 الوفاه 15 يونيو 2021 (85-86 سنه) 1 مدينه الكويت مكان الدفن مقبره الصليبخات مواطنه الكويت الديانه مسلم الحياه العمليه المدرسه الام المدرسه المباركيه 2 المهنه سياسي اللغه الام العربيه اللغات العربيه تعديل مصدري,,,,,
383,سلطان  المطيري,صوره تجمع الفريق الركن سلطان المطيري بالراحل الامير سلطان بن عبد العزيز وحسب المعلومات المتوافره عن الراحل فانه بدا رحلته في العمل العسكري بعد حصوله علا شهاده الثانويه من المدرسه السعوديه في المربع عام 1368ه,,,,,
384,محمد الشمري,حفل تنصيب وزير الدفاع في حكومه جمهوريه الصومال الفيدراليه السيد محمد الشمري,,,,,
385,محمد الشمري,"القايم بالاعمال بالانابه في سفاره دوله قطر بمقديشو اكتوبر 18, 2025 ##Qatari-embassy-in-Somalia ##القمه_الوطنيه ##تغير_المناخ حضور السيد محمد الشمري افتتاح القمه الوطنيه للبييه وتغير المناخ بمقديشو اغسطس 19, 2025 ##دوله_قطر ##سفاره_دوله_قطر_بمقديشو ##سفاره_دوله_قطر_في_الصومال ##سفاره-قطر-بالصومال ##نايب_سفير_دول_قطر_بالصومال #Qatar# السيد محمد الشمري",,,,,
386,محمد الشمري,حفل تنصيب وزير الدفاع في حكومه جمهوريه الصومال الفيدراليه ##الاستقرار ##الشرق_الاوسط ##سفاره_دوله_قطر_بمقديشو ##سفاره_دوله_قطر_في_الصومال ##سفاره-قطر-بالصومال ##نايب_سفير_دول_قطر_بالصومال السيد محمد الشمري,,,,,
387,محمد الشمري,"اكتوبر 18, 2025 السيد محمد الشمري قايم بالاعمال بالانابه بسفاره دوله قطر في مقديشو",,,,,
388,محمد الشمري,حفل تنصيب وزير الدفاع في حكومه جمهوريه الصومال الفيدراليه حضور السيد محمد الشمري قايم بالاعمال بالانابه بسفاره دوله قطر في مقديشو,,,,,
389,محمد الشمري,حفل تنصيب وزير الدفاع في حكومه جمهوريه الصومال الفيدراليه السيد محمد الشمري قايم بالاعمال بالانابه بسفاره دوله قطر بمقديشو,,,,,
390,محمد الشمري,"القايم بالاعمال بالانابه في سفاره دوله قطر بمقديشو اكتوبر 18, 2025 ##Qatari-embassy-in-Somalia ##القمه_الوطنيه ##تغير_المناخ حضور السيد محمد الشمري افتتاح القمه الوطنيه للبييه وتغير المناخ بمقديشو اغسطس 19, 2025 ##دوله_قطر ##سفاره_دوله_قطر_بمقديشو ##سفاره_دوله_قطر_في_الصومال ##سفاره-قطر-بالصومال ##نايب_سفير_دول_قطر_بالصومال #Qatar# السيد محمد الشمري قايم بالاعمال بالانابه بسفاره دوله قطر في مقديشو",,,,,
391,محمد الشمري,حفل تنصيب وزير الدفاع في حكومه جمهوريه الصومال الفيدراليه ##الاستقرار ##الشرق_الاوسط ##سفاره_دوله_قطر_بمقديشو ##سفاره_دوله_قطر_في_الصومال ##سفاره-قطر-بالصومال ##نايب_سفير_دول_قطر_بالصومال السيد محمد الشمري قايم بالاعمال بالانابه بسفاره دوله قطر بمقديشو,,,,,
392,محمد الشمري,حفل تنصيب وزير الدفاع في حكومه جمهوريه الصومال الفيدراليه ##الشرق_الاوسط ##شرق_اوسط ##قطر_الخير حضور السيد محمد الشمري قايم بالاعمال بالانابه بسفاره دوله قطر بمقديشو,,,,,
393,محمد الشمري,"حفل تنصيب وزير الدفاع في حكومه جمهوريه الصومال الفيدراليه ابريل 6, 2025 ##قطر_الخير ##مركز_صحي مشاركه السيد محمد الشمري القايم بالاعمال بالانابه بالسفاره القطريه بالصومال قطر الخير",,,,,
394,بدر شبيب الشريعان,الرييسيه / الاشخاص / بدر شبيب الشريعان بدر شبيب الشريعان القبيله العوازم المشاركات في الحكومه الحكومه الوزاره الحكومه 27 وزاره الكهرباء والماء والطاقه المتجدده وزير الكهرباء و الماء,,,,,
395,بدر شبيب الشريعان,"وزير الكهرباء والماء الدكتور بدر شبيب الشريعان وزير الكهرباء والماء الدكتور بدر شبيب الشريعان المصور : ارشيف 01 ديسمبر, 2010 اغلاق",,,,,
396,حامد محري عليان نومان البذالي,الموسوعه الحره حامد البذالي معلومات شخصيه اسم الولاده حامد محري عليان نومان البذالي مكان الميلاد الكويت الجنسيه كويتي الديانه الاسلام الحياه العمليه التعلم ليسانس الحقوق المدرسه الام جامعه الكويت المهنه سياسي الحزب مستقل تعديل مصدري,,,,,
397,احمد سعد  الدين,المستشار احمد بنداري: القايمه ليس محل طعون في عمليه انتخابات مجلس النواب رييس المنظمه المصريه لحقوق الانسان: موقف الرييس السيسي بشان انتخابات مجلس النواب رساله صادمه لكل من حاول العبث بالعمليه الانتخابيه تحيا مصر ينشر السيره الذاتيه ل المستشار احمد سعد الدين بعد فوزه في انتخابات مجلس النواب 2025 تحيا مصر ينشر السيره الذاتيه للمستشار احمد سعد الدين,,,,,
